symbol,entry_bar,exit_bar,entry_time,exit_time,direction,outcome,entry,tp1,tp2,sl,gross_r,net_r,cost_r,mtf_score,volume_ratio,rsi,eff_ratio,vol_atr_pct,vol_ratio_regime,adaptive_pack,adaptive_reason,risk_mult,quality_score,trend_score,volatility_score,entry_quality_score,portfolio_risk_score,session,trend_1h,trend_4h,entry_source,signals,score_tags,premium,sniper,knn_score,swing_trend,mae_r,mfe_tp1,accel_ratio,buy_pressure,absorption,obv_agree,obv_strength,size_mult,signal_bar,zone_age_bars,bos_candles_ago,extension_atr,room_atr,tp1_beyond_level,entry_range_atr,run_bars
SOLUSDT,15311,15321,1785281400,1785291300,SHORT,TRAIL,73.72,73.1874789,71.05739448,74.60753517,0.44050674556016056,0.34706256125814655,0.09344418430201404,17,2.17,36.16,0.527559055118108,0.0038020220886706107,1.1680128691585572,base,adaptive disabled,1.25,90.5,90,100,90,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.2x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.525,range,0.4732,1.0328,0.0,-0.3562,1.532,1.0,-0.2682,0.5625,15308,0,2,2.262,0.081,1,1.293,0
ZECUSDT,15311,15321,1785281400,1785291300,SHORT,TRAIL,464.9,458.16211154,431.21055769,476.1298141,0.45248713103631977,0.3942701722177405,0.0582169588185792,15,1.55,33.49,0.5929515418502186,0.0061265123021968,0.9909105501193063,base,adaptive disabled,1.25,84.5,90,100,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.525,range,0.4987,1.0226,0.0,-0.2619,1.634,1.0,-0.1548,0.703125,15308,0,2,1.948,2.147,1,1.026,0
DOTUSDT,15321,15386,1785290400,1785349800,SHORT,SL,0.7579,0.74970952,0.71694759,0.7715508,-0.4419383845635426,-0.48878385332727825,0.04684546876373559,16,1.67,33.31,0.24731182795699105,0.0040561345690364155,1.0318806344980678,base,adaptive disabled,1.25,82.3,90,89,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.7x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.45,range,1.1062,0.5494,0.852,-0.265,1.095,1.0,-0.0899,0.421875,15320,0,1,1.491,2.101,1,2.779,0
ZECUSDT,15328,15418,1785296700,1785378600,SHORT,SL,456.47,446.88413,408.54065,472.44645,-0.9382951156233053,-0.9918665441947339,0.053571428571428575,14,1.51,31.23,0.4246085011185682,0.0063528981264176975,1.0275265055851108,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.5,bear,1.1417,0.5185,0.0,-0.2061,1.499,1.0,-0.1398,0.9375,15328,0,1,1.172,-1.0,0,1.727,5
LINKUSDT,15330,15377,1785298500,1785341700,SHORT,TRAIL,8.352,8.23595243,7.77176217,8.54541261,0.8763432553161182,0.7346513563235959,0.14169189899252224,14,1.39,35.62,0.5309734513274318,0.004307220321054707,1.2047295238133846,base,adaptive disabled,1.0,74.0,60,100,70,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 1.4x | FVG | LiqSweep | ChoCH | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,0.55,range,0.6411,1.0082,0.0,-0.125,1.839,-1.0,0.1561,1.640625,15328,0,1,0.93,1.337,1,1.337,0
ETHUSDT,15344,15535,1785311100,1785483900,LONG,EXPIRED,1916.63,1940.75518777,2037.25593886,1876.42135371,0.0,-0.09533422170826296,0.09533422170826296,15,1.38,64.15,0.6422240128928264,0.0033569578843509877,0.95970530350018,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,1,0.325,bear,1.11,0.8278,0.0,0.1815,0.835,-1.0,-0.0237,1.0,15344,5,4,0.682,0.592,1,1.619,1
XLMUSDT,15372,15378,1785336300,1785342600,SHORT,TRAIL,0.17317,0.17155273,0.16508367,0.17586544,1.1464481512545353,0.889465988787556,0.25698216246697925,15,2.58,36.77,0.4014598540146,0.007589488183127655,1.972473997144716,base,adaptive disabled,1.0,72.0,60,90,70,80,NEW_YORK,neutral,bearish,FVG,BOS bearish | Vol 2.6x | FVG | LiqSweep | ChoCH | BearWick | Session:NEW_YORK | Zone:FVG | MTF 15,BOS+2 | 1hN+1 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK,0,0,0.6,bear,0.0371,1.0883,5.323,0.0953,1.73,-1.0,0.0012,2.0,15370,0,1,0.939,0.094,1,0.765,0
HYPEUSDT,15392,15493,1785354300,1785446100,SHORT,SL,53.544,52.419576,47.92188,55.41804,-0.7151161394634072,-0.7552947108919786,0.04017857142857141,15,1.46,29.0,0.4827373612823671,0.013915995441028483,2.4509155443353245,base,adaptive disabled,1.25,76.5,90,90,50,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 1.5x | FVG | LiqSweep | ChoCH | BearWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.6,range,1.0405,0.6626,5.977,-0.3659,1.537,1.0,-0.4692,0.703125,15392,0,2,2.506,-1.0,0,1.356,5
ETHUSDT,15393,15562,1785355200,1785508200,SHORT,TRAIL,1889.0,1853.11343275,1709.56716373,1948.81094542,0.5973029430829858,0.5262415350053472,0.07106140807763872,14,1.43,38.49,0.20684157124220803,0.006972890480378927,1.7347817526712277,base,adaptive disabled,1.0,66.5,65,84,50,80,DEAD_ZONE,bearish,neutral,FVG,BOS bearish | Vol 1.4x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,1,0.55,bull,0.7913,1.1547,0.0,-0.069,1.628,1.0,-0.0474,1.125,15393,0,1,0.475,0.059,1,1.125,6
LINKUSDT,15393,15463,1785355200,1785419100,SHORT,SL,8.238,8.08840071,7.49000355,8.48733215,-1.3987365849129318,-1.4813372443144568,0.082600659401525,16,2.74,36.0,0.2035398230088518,0.005622075928552001,1.2918281133761833,base,adaptive disabled,1.15,81.3,90,84,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.7x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0,0.55,range,1.1591,0.5281,0.0,0.122,3.013,1.0,-0.024,1.25,15393,0,1,0.211,0.824,1,1.394,6
SOLUSDT,15393,15508,1785355200,1785459600,SHORT,SL,72.95,71.76169454,67.00847268,74.93050911,-1.0508661583485466,-1.119929839656228,0.06906368130768155,16,2.92,39.78,0.15463917525772825,0.007358752256363452,1.744499042970587,base,adaptive disabled,1.25,80.1,90,78,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | LiqSweep | ChoCH | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.55,range,1.1714,0.5722,0.0,0.029,2.243,-1.0,0.1487,0.9375,15393,0,1,0.116,0.279,1,1.417,0
XLMUSDT,15397,15588,1785358800,1785531600,SHORT,EXPIRED,0.17035,0.16730861,0.15514306,0.17541898,0.0,-0.03780716238769929,0.03780716238769929,14,3.33,28.75,0.5868131868131883,0.006875090773365455,1.6909776844826128,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | TrendPairRisk:1.15,0,0,0.5,range,0.6826,0.8845,7.216,-0.0251,1.982,1.0,-0.1237,0.5625,15393,0,2,1.249,0.217,1,0.867,0
ADAUSDT,15443,15458,1785400200,1785414600,LONG,TRAIL,0.1641,0.16616664,0.1744332,0.1606556,0.850987669402256,0.710293263264757,0.1406944061374991,15,2.02,69.4,0.7600000000000044,0.005685637631803853,1.1620021917106242,base,adaptive disabled,1.15,80.0,60,100,90,80,LONDON,neutral,bullish,FVG,BOS bullish | Vol 2.0x | FVG | ChoCH | Session:LONDON | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.45,range,0.2032,1.1613,3.0,0.1307,1.502,1.0,0.3391,1.4765625,15443,0,5,1.881,0.269,1,0.94,3
XRPUSDT,15457,15471,1785412800,1785426300,LONG,TRAIL,1.0832,1.09099904,1.1221952,1.0702016,1.2178342079542686,0.9678342079542657,0.2500000000000028,14,3.2,68.1,0.4782608695652195,0.002277354504599974,0.978351495267264,base,adaptive disabled,1.15,81.8,65,100,90,80,OVERLAP,bullish,neutral,FVG,BOS bullish | Vol 3.2x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4hN+1 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.5,bull,0.3308,1.4489,1.073,0.1317,3.559,1.0,0.4179,1.5,15457,0,1,0.941,2.739,1,1.284,5
ADAUSDT,15458,15464,1785413700,1785420000,LONG,TRAIL,0.165,0.16692339,0.17461694,0.16179435,1.631136207999946,1.4960232043969328,0.13511300360301323,15,1.84,61.81,0.30232558139534793,0.00804958715397286,1.888203159267558,base,adaptive disabled,1.15,81.7,90,86,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.8x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.45,range,0.0,1.5078,1.857,0.131,1.348,1.0,0.26,1.3125,15458,0,1,0.124,1.614,1,1.241,0
ETHUSDT,15464,15513,1785419100,1785464100,LONG,SL,1928.34,1942.224048,1997.76024,1905.19992,-1.0643869856975425,-1.23105365236421,0.1666666666666674,17,4.41,67.62,0.39816031537450886,0.004705262896392483,1.7384808766074082,base,adaptive disabled,1.0,84.5,90,100,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 4.4x | FVG | LiqSweep | ChoCH | Engulfing | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | LiqSweep+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.5,bull,1.0946,0.5445,1.592,-0.083,3.316,1.0,0.0524,1.0,15464,0,1,0.302,0.195,1,2.031,0
BTCUSDT,15499,15510,1785450600,1785461400,LONG,TRAIL,64869.5,65336.5604,67204.802,64091.066,0.12296241328213185,0.07608741328213192,0.04687499999999994,15,1.45,56.19,0.20053610319985818,0.0029107415092986706,1.707047070095985,base,adaptive disabled,1.15,81.3,90,84,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.4x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15,0,0,0.55,range,0.26,1.1161,0.0,-0.033,1.152,1.0,-0.1756,0.28125,15499,1,1,0.199,2.195,1,0.729,0
LABUSDT,15502,15507,1785453300,1785458700,LONG,TRAIL,0.1473,0.1507,0.1573119,0.1439627,1.2290775884268497,1.1463198201710736,0.08275776825577594,17,1.5,57.92,0.5454545454545437,0.008312275931428826,0.9341719341638332,base,adaptive disabled,1.15,84.5,90,100,70,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | NestedOB_1h+2 | QualityRisk:1.15,0,0,0.425,range,0.03,1.0294,4.8,0.1073,1.089,1.0,0.1749,0.9375,15500,6,3,0.0,1.051,1,1.051,1
XLMUSDT,15508,15534,1785458700,1785483000,SHORT,TRAIL,0.17207,0.16956,0.1684,0.17413484,1.2870228139949156,1.1229603139949165,0.16406249999999903,14,11.35,28.44,0.521367521367519,0.0054280950718754994,1.8048416124424935,base,adaptive disabled,1.0,78.0,60,90,90,80,OFF_HOURS,neutral,bearish,FVG,BOS bearish | Vol 11.3x | FVG | ChoCH | Engulfing | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1hN+1 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:OFF_HOURS,0,0,0.675,range,0.4988,1.0,2.033,-0.1285,3.508,1.0,-0.4878,0.984375,15505,1,1,1.686,0.426,1,2.79,1
TAOUSDT,15510,15519,1785460500,1785469500,LONG,TRAIL,194.6,196.45060818,203.85304088,191.51565304,0.634727592672236,0.5460033818266443,0.08872421084559162,15,1.96,70.84,0.6086956521739101,0.006154628000952643,1.4901893047314065,base,adaptive disabled,1.15,84.5,90,100,70,80,OFF_HOURS,bullish,bullish,FVG,BOS bullish | Vol 2.0x | FVG | MACD_Div | ChoCH | BullWick | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | BTCok+1 | FVG+1 | MACD_Div+1 | ChoCH+1 | BullWick+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | RelStrengthRisk:1.15,0,0,0.575,range,0.2594,1.6751,0.0,0.1912,1.539,1.0,0.3564,0.703125,15510,0,1,2.295,3.315,0,1.657,6
ADAUSDT,15541,15578,1785488400,1785522600,LONG,TRAIL,0.1697,0.17162006,0.17930028,0.16649991,1.0467470740458131,0.8976008781575721,0.14914619588824116,16,2.55,57.39,0.35483870967741704,0.0066819854805671396,1.2680923563878346,base,adaptive disabled,1.25,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 2.5x | FVG | LiqSweep | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTCok+1 | FVG+1 | LiqSweep+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.375,range,1.0625,1.4583,0.0,-0.0811,2.298,1.0,0.086,1.40625,15537,0,1,0.667,0.778,1,2.111,1
XRPUSDT,15547,15561,1785493800,1785507300,SHORT,TRAIL,1.0744,1.06666432,1.0357216,1.0872928,2.0649413632179985,1.8149413632179972,0.25000000000000144,13,1.81,33.56,0.16438356164383833,0.002517385864438172,1.2386682720482205,base,adaptive disabled,1.0,62.0,55,79,50,80,LONDON,bearish,neutral,FVG,BOS bearish | Vol 1.8x | FVG | ChoCH | Engulfing | Session:LONDON | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4hN+1 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON,0,0,0.55,bear,0.0698,1.2022,0.333,-0.0744,2.113,1.0,-0.2636,1.5,15544,1,1,0.661,1.673,1,0.622,0
ETHUSDT,15555,15562,1785501000,1785508200,SHORT,TRAIL,1879.0,1855.75,1811.356,1901.548,1.6993906094069757,1.4077239427403092,0.29166666666666663,14,1.59,32.5,0.24549918166938933,0.003797565155773803,1.4977073719048608,base,adaptive disabled,1.15,76.3,90,89,50,80,OVERLAP,bearish,bearish,FVG,BOS bearish | Vol 1.6x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | TrendPairRisk:1.15,0,0,0.475,bear,0.4737,1.3523,1.481,0.0934,1.377,1.0,-0.2449,1.75,15555,1,2,0.088,0.884,1,1.303,1
SUIUSDT,15584,15676,1785527100,1785610800,SHORT,TRAIL,0.6799,0.67211585,0.64097926,0.69287358,1.0144768283121732,0.9358670690938236,0.07860975921834967,15,2.23,29.29,0.5555555555555606,0.004023213657704877,1.2004919711674853,base,adaptive disabled,1.25,90.5,90,100,90,80,DEAD_ZONE,bearish,bearish,FVG,BOS bearish | Vol 2.2x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.25,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.525,range,0.7554,1.6187,1.279,-0.2044,1.512,1.0,-0.2367,0.75,15583,0,4,1.826,0.117,1,0.777,0
HYPEUSDT,15624,15707,1785563100,1785638700,SHORT,SL,51.714,50.98036127,48.04580636,52.93673121,-0.7038546108592445,-0.7633303254768504,0.05947571461760598,14,2.9,28.15,0.42254812098991296,0.00694678132414159,1.6298457348868736,base,adaptive disabled,1.25,84.5,90,100,70,80,OFF_HOURS,bearish,bearish,FVG,BOS bearish | Vol 2.9x | FVG | ChoCH | StrongTrend1h | Zone:FVG | MTF 14 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.55,bear,1.0812,0.1227,1.473,-0.2081,2.425,1.0,-0.4071,0.703125,15624,0,1,1.728,-1.0,0,1.545,0
ADAUSDT,15638,15656,1785575700,1785592800,LONG,TRAIL,0.1721,0.1762,0.18296611,0.16847796,1.299407020929387,1.1924990353742853,0.10690798555510177,14,3.33,68.53,0.6249999999999971,0.005594697520330588,1.3587122557366589,base,adaptive disabled,1.0,90.5,90,100,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.3x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 14,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1,0,0,0.55,bull,0.2761,1.122,0.0,-0.0004,2.739,1.0,0.4503,1.125,15637,2,2,0.852,0.243,1,1.095,0
BILLUSDT,8383,8392,1785598200,1785607200,LONG,SL,0.02461,0.02512681,0.02719405,0.02374865,-0.9469147268822187,-1.0004861554536473,0.05357142857142855,13,2.26,71.65,0.6448598130841088,0.018395413391854486,3.1718948651351124,base,adaptive disabled,1.0,80.5,90,80,70,80,NEW_YORK,bullish,bullish,FVG,BOS bullish | Vol 2.3x | FVG | ChoCH | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 13,BOS+2 | 1h+2 | 4h+2 | Vol+2 | BTCok+1 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1,0,0,0.575,range,1.1029,0.6385,5.308,-0.0266,1.63,1.0,0.3269,0.9375,8383,0,2,1.968,1.565,1,1.61,0
SOLUSDT,15664,15671,1785599100,1785606300,SHORT,TRAIL,72.82,72.295696,70.19848,73.69384,1.062541087034492,0.937541087034492,0.1249999999999998,16,3.33,39.69,0.2203389830508385,0.0017861736619838614,1.4513653322339273,base,adaptive disabled,1.25,81.7,90,86,70,80,NEW_YORK,bearish,bearish,FVG,BOS bearish | Vol 3.3x | FVG | ChoCH | BearWick | Session:NEW_YORK | StrongTrend1h | Zone:FVG | MTF 16 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | BearWick+1 | Zone:FVG+1 | Sess:NEW_YORK | Strong1h+1 | QualityRisk:1.15 | TrendPairRisk:1.25,0,0,0.475,range,0.0915,1.5068,0.0,-0.0056,3.722,1.0,-0.2485,0.75,15664,1,2,0.696,0.099,1,1.59,4
BILLUSDT,8410,8445,1785622500,1785654900,LONG,TRAIL,0.02425,0.02511,0.02679625,0.02340125,0.9076347168138993,0.867456145385328,0.04017857142857132,17,1.95,64.22,0.6562500000000022,0.01090370944438652,1.246138227407834,base,adaptive disabled,1.0,78.5,90,100,50,80,DEAD_ZONE,bullish,bullish,FVG,BOS bullish | Vol 1.9x | FVG | MACD_Div | ChoCH | Engulfing | BullWick | StrongTrend1h | Zone:FVG | MTF 17,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | MACD_Div+1 | ChoCH+1 | Engulfing+1 | BullWick+1 | Zone:FVG+1 | Sess:DEAD_ZONE | Strong1h+1,0,1,0.45,bear,0.1767,1.093,0.0,0.1212,1.858,-1.0,-0.04,0.703125,8408,2,3,2.463,0.137,1,1.87,2
DOTUSDT,15698,15703,1785629700,1785635100,LONG,TRAIL,0.7808,0.79000066,0.82680331,0.76546556,0.38653107685401306,0.3292482546577022,0.05728282219631083,15,1.87,60.39,0.15384615384615252,0.005545890971996144,1.4882111568834373,base,adaptive disabled,1.25,77.1,90,78,60,80,OFF_HOURS,bullish,bullish,OB,BOS bullish | Vol 1.9x | FVG | OB | ChoCH | StrongTrend1h | Zone:OB | MTF 15 | Risk x1.25,BOS+2 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | OB+1 | ChoCH+1 | Zone:OB+1 | Sess:OFF_HOURS | Strong1h+1 | QualityRisk:1.15 | RelStrengthRisk:1.25,0,0,0.575,range,0.013,1.3912,0.225,0.0545,0.918,1.0,0.4189,0.5625,15698,4,1,0.383,1.244,1,1.021,0
BILLUSDT,8448,8453,1785656700,1785662100,LONG,TRAIL,0.02467,0.02514765,0.02705827,0.02387391,2.124076898298673,2.0001210641593166,0.12395583413935622,17,7.26,58.77,0.13043478260869762,0.016177875114017,2.4701593165826363,base,adaptive disabled,1.15,83.5,90,65,90,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 7.3x | FVG | ChoCH | Engulfing | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 17 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Engulfing+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.45,range,0.1382,1.0468,0.692,-0.0316,2.735,-1.0,-0.185,2.0,8445,2,3,0.708,0.929,1,1.415,1
DOTUSDT,15737,15833,1785664800,1785752100,LONG,TRAIL,0.7949,0.80062328,0.8235164,0.7853612,1.2899859877011117,1.102485987701113,0.18749999999999864,15,2.96,67.67,0.521367521367519,0.0038414912913293515,1.051376427004221,base,adaptive disabled,1.15,84.5,90,100,70,80,LONDON,bullish,bullish,FVG,BOS bullish | Vol 3.0x | FVG | ChoCH | Session:LONDON | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | 1h+2 | 4h+2 | Vol+2 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:LONDON | Strong1h+1 | QualityRisk:1.15,0,0,0.425,range,0.8596,2.0792,0.0,-0.1125,2.098,1.0,0.2821,1.125,15736,4,3,0.835,0.225,1,1.092,0
ADAUSDT,15750,15751,1785676500,1785678300,LONG,TRAIL,0.1886,0.19161078,0.20365388,0.18358204,0.0,-0.09866061108498297,0.09866061108498297,15,1.46,64.88,0.26190476190476136,0.007752810515858379,0.8967417501844723,base,adaptive disabled,1.15,82.7,90,91,70,80,OVERLAP,bullish,bullish,FVG,BOS bullish | Vol 1.5x | FVG | ChoCH | Session:OVERLAP | StrongTrend1h | Zone:FVG | MTF 15 | Risk x1.15,BOS+2 | BodyStrong+1 | 1h+2 | 4h+2 | Vol+1 | RSI+1 | BTC+2 | FVG+1 | ChoCH+1 | Zone:FVG+1 | Sess:OVERLAP | Strong1h+1 | QualityRisk:1.15,0,0,0.425,bull,0.0996,1.1625,3.0,-0.0761,1.474,1.0,0.3108,1.3125,15747,2,2,0.264,-1.0,0,2.635,0
